name,lon_lat,coor_type
جبل ابو رمانه,"[[34.907641, 28.822396]]",POINT
جبل ابو زرابه,"[[35.311496, 29.063044]]",POINT
جبل ابو زكيرة,"[[35.480862, 29.081326]]",POINT
جبل ابو صنة,"[[37.202797, 26.384354]]",POINT
جبل ابو صيخ,"[[38.402796, 26.794024]]",POINT
جبل ابو ضبعة,"[[36.070347, 26.98946]]",POINT
جبل ابو طينة,"[[37.124047, 28.355091]]",POINT
جبل ابو عواتق,"[[36.70721, 27.023792]]",POINT
جبل ابو لحم,"[[35.267487, 28.464375]]",POINT
جبل ابو لحية,"[[35.697327, 28.657837]]",POINT
جبل ابو مراكب,"[[35.49571, 28.038933]]",POINT
جبل ابوقرون,"[[35.155048, 29.293671]]",POINT
جبل اديرع,"[[37.518182, 28.077664]]",POINT
جبل اصيفر,"[[36.63168, 27.46685]]",POINT
جبل افخاذ,"[[38.639474, 26.876464]]",POINT
جبل اكباد,"[[36.721458, 27.299674]]",POINT
جبل الأصيفر,"[[37.534618, 27.827339]]",POINT
جبل الابيرق,"[[36.229134, 27.957287]]",POINT
جبل الاثقة,"[[37.214813, 27.633705]]",POINT
جبل الاثنة,"[[35.451164, 28.382492]]",POINT
جبل الاجرب,"[[35.333233, 28.907776]]",POINT
جبل الاحيمر,"[[36.4147, 26.463661]]",POINT
جبل الاشهب,"[[35.022805, 28.887241]]",POINT
جبل الاشهب,"[[35.185025, 28.517418]]",POINT
جبل الاصابع,"[[37.179859, 25.909216]]",POINT
جبل الامهار,"[[37.35328, 27.474532]]",POINT
جبل البتراء,"[[36.157036, 27.900295]]",POINT
جبل البركة,"[[36.933224, 26.309831]]",POINT
جبل البطاح,"[[37.020664, 26.879768]]",POINT
جبل البغلة,"[[37.308197, 27.441788]]",POINT
جبل البلي,"[[36.348846, 27.601647]]",POINT
جبل البويره,"[[35.032847, 28.965926]]",POINT
جبل التويمة,"[[36.26426, 27.684217]]",POINT
جبل الثغرة,"[[36.099679, 28.57177]]",POINT
جبل الثغرة,"[[36.283464, 27.129686]]",POINT
جبل الثليثوة,"[[35.680439, 28.491797]]",POINT
جبل الثميمية,"[[35.028963, 29.114971]]",POINT
جبل الجان,"[[34.712999, 28.254068]]",POINT
جبل الجبو,"[[36.286468, 26.554813]]",POINT
جبل الجبيب,"[[35.628941, 28.395731]]",POINT
جبل الجبيل,"[[36.338975, 27.453547]]",POINT
جبل الجحاشي,"[[35.443332, 28.825014]]",POINT
جبل الجدة,"[[35.85474, 27.6828]]",POINT
جبل الجديرة,"[[36.208363, 27.878666]]",POINT
جبل الجرف,"[[37.670746, 24.852448]]",POINT
جبل الجرف,"[[37.724132, 24.705505]]",POINT
جبل الجعلة,"[[35.81955, 27.916431]]",POINT
جبل الجلجلان,"[[36.976891, 26.457653]]",POINT
جبل الجم,"[[35.69973, 27.839012]]",POINT
جبل الجمي,"[[35.672801, 28.158882]]",POINT
جبل الجهير,"[[36.71663, 27.639799]]",POINT
جبل الجولا,"[[36.829026, 27.098057]]",POINT
جبل الحبيب,"[[35.628941, 28.395731]]",POINT
جبل الحر,"[[35.27401, 28.408928]]",POINT
جبل الحرة الشماليه,"[[37.268543, 24.714174]]",POINT
جبل الحقيباء,"[[35.346107, 28.971977]]",POINT
جبل الخريطة,"[[35.99488, 27.797942]]",POINT
جبل الخزانة,"[[35.06263, 28.888185]]",POINT
جبل الخصب,"[[35.482192, 28.757272]]",POINT
جبل الخضري,"[[36.063437, 27.243583]]",POINT
جبل الخقوق,"[[36.292841, 28.245935]]",POINT
جبل الخلخل,"[[36.093178, 27.310638]]",POINT
جبل الخليف,"[[35.256672, 28.544197]]",POINT
جبل الخنصر,"[[36.202097, 27.477214]]",POINT
جبل الخنفي,"[[35.14595, 28.402233]]",POINT
جبل الدبغ,"[[35.732646, 27.860277]]",POINT
جبل الدفدف,"[[35.399494, 28.413906]]",POINT
جبل الدفين,"[[35.69428, 28.633933]]",POINT
جبل الدليات,"[[35.049584, 28.704143]]",POINT
جبل الذريف,"[[35.129449, 29.161105]]",POINT
